block_id,doc_id,h_level,block_type,original_text,status,pau_id,O,A,A_type,S_scope,S_focus,S_stage,S_type,pau_final,t_level_base,t_level_adjusted,is_leaf_candidate,validation_issues
DF0217_025,DF0217,H2,title,（三)单家企业跨境全货机定期航线运营年度货邮吞吐量增,valid,PAU_001,航班货量奖励,给予,operational,"[""亚洲""]",[],[],"[""全货机"", ""定期""]",亚洲全货机定期航班货量奖励,T3,T4,True,[]
DF0217_025,DF0217,H2,title,（三)单家企业跨境全货机定期航线运营年度货邮吞吐量增,valid,PAU_002,航班货量奖励,给予,operational,"[""洲际""]",[],[],"[""全货机"", ""定期""]",洲际全货机定期航班货量奖励,T3,T4,True,[]
DF0217_026,DF0217,NA,body,幅超过前二个自然年度全市平均增幅且不小于20%的，其增量部 分按亚洲1000元/吨、洲际 2000元/吨额外给予航班货量奖励， 运营年度亚洲增量奖励最高不超过1000万元，运营年度洲际增 量奖励最高不超过2000万元。,valid,PAU_001,航班货量奖励,给予,substantive,"[""亚洲""]",[],[],"[""全货机"", ""定期""]",亚洲全货机定期航班货量奖励,T3,T4,True,[]
DF0217_026,DF0217,NA,body,幅超过前二个自然年度全市平均增幅且不小于20%的，其增量部 分按亚洲1000元/吨、洲际 2000元/吨额外给予航班货量奖励， 运营年度亚洲增量奖励最高不超过1000万元，运营年度洲际增 量奖励最高不超过2000万元。,valid,PAU_002,航班货量奖励,给予,substantive,"[""洲际""]",[],[],"[""全货机"", ""定期""]",洲际全货机定期航班货量奖励,T3,T4,True,[]
DF0217_028,DF0217,H2,title,（一）单个跨境执飞航班往返里程补贴的计算方式:,valid,PAU_001,补贴,计算,operational,"[""跨境""]",[],[],[],跨境航班补贴计算,T3,T4,True,[]
DF0217_030,DF0217,H2,title,（二)属于第五航权的全货机定期航班补贴按出境货量及实 际飞行路线，参照国际全货机定期航班补贴标准、航线补贴上限 执行。,valid,PAU_001,补贴标准,执行,operational,"[""国际""]",[],[],"[""全货机"", ""定期""]",国际全货机定期航班补贴标准,T3,T4,True,[]
DF0217_030,DF0217,H2,title,（二)属于第五航权的全货机定期航班补贴按出境货量及实 际飞行路线，参照国际全货机定期航班补贴标准、航线补贴上限 执行。,valid,PAU_002,航线补贴上限,执行,operational,"[""国际""]",[],[],"[""全货机"", ""定期""]",国际全货机定期航线补贴上限,T3,T4,True,[]
DF0217_032,DF0217,NA,body,1.港澳台全货机定期航线，按新开行港澳台全货机定期航班 补贴标准的 30%执行，运营年度航线补贴最高不超过400万元。,valid,PAU_001,补贴标准,执行,operational,"[""港澳台""]",[],[],"[""全货机"", ""定期""]",港澳台全货机定期航线补贴标准,T3,T4,True,[]
DF0217_033,DF0217,NA,body,2.亚洲全货机定期航线，按新开行亚洲全货机定期航班补贴 标准的30%执行，运营年度航线补贴最高不超过800万元。,valid,PAU_001,补贴标准,执行,operational,"[""亚洲""]",[],[],"[""全货机"", ""定期""]",亚洲全货机定期补贴标准,T3,T4,True,[]
DF0217_031,DF0217,H2,title,（三）在 2021年1月1日之前开通从厦门出入境直达境外 航点的全货机定期航线补贴按以下标准执行:,valid,PAU_001,全货机定期航线,开通,substantive,"[""境外"", ""厦门""]",[],[],"[""全货机"", ""定期""]",厦门出入境直达境外全货机定期航线,T3,T4,True,[]
DF0217_034,DF0217,NA,body,3.洲际全货机定期航线，按新开行洲际全货机定期航班补贴 标准的15%执行，运营年度航线补贴最高不超过1200万元。,valid,PAU_001,补贴标准,执行,operational,"[""洲际""]",[],[],"[""全货机"", ""定期""]",洲际全货机定期补贴标准,T3,T4,True,[]
DF0217_035,DF0217,H2,title,（四）财政年度专项资金预算实行总额控制，并适当向全货 机定期航线以及外贸重点需求航线倾斜。,valid,PAU_001,财政年度专项资金预算,倾斜,direction,[],[],[],[],财政年度专项资金预算向全货机定期航线倾斜,T2,T2,False,[]
DF0217_035,DF0217,H2,title,（四）财政年度专项资金预算实行总额控制，并适当向全货 机定期航线以及外贸重点需求航线倾斜。,valid,PAU_002,财政年度专项资金预算,倾斜,direction,[],[],[],[],财政年度专项资金预算向外贸重点需求航线倾斜,T2,T2,False,[]
DF0217_036,DF0217,NA,body,本措施由市交通运输局、市财政局按职责负责解释，市交通 运输局根据本措施另行制定实施细则。,valid,PAU_001,本措施,负责解释,operational,[],[],[],[],本措施由市交通运输局、市财政局按职责负责解释,T4,T4,True,[]
DF0217_036,DF0217,NA,body,本措施由市交通运输局、市财政局按职责负责解释，市交通 运输局根据本措施另行制定实施细则。,valid,PAU_002,实施细则,制定,substantive,[],[],[],[],市交通运输局根据本措施另行制定实施细则,T4,T4,True,[]
ZY0150_001,ZY0150,H1,title,一、支持对象,valid,PAU_001,客舱内装货改装项目,支持,intent,"[""航空""]",[],[],[],航空客舱内装货改装项目,T3,T4,True,[]
ZY0150_001,ZY0150,H1,title,一、支持对象,valid,PAU_002,客运航权执飞不载客航班,支持,intent,"[""国际"", ""航空""]",[],[],[],国际航空客运航权执飞不载客航班,T3,T4,True,[]
ZY0150_002,ZY0150,NA,body,中央财政在疫情防控期间，对按照经中国民航适航审定部门批准的设计方案实施的航空器客舱内 装货改装项目（以下简称客舱内装货改装项目），以及对中外航空公司从2020年4月1日起使用客运 航权执飞往返我国内航点（不含港澳台地区）与国外航点间的不载客国际货运航班（以下简称不载客国际货运航班）给予资金支持。,valid,PAU_001,资金支持,给予,substantive,"[""国际"", ""航空""]",[],[],[],国际航空资金支持,T3,T4,True,[]
ZY0150_002,ZY0150,NA,body,中央财政在疫情防控期间，对按照经中国民航适航审定部门批准的设计方案实施的航空器客舱内 装货改装项目（以下简称客舱内装货改装项目），以及对中外航空公司从2020年4月1日起使用客运 航权执飞往返我国内航点（不含港澳台地区）与国外航点间的不载客国际货运航班（以下简称不载客国际货运航班）给予资金支持。,valid,PAU_002,客舱内装货改装项目,实施,operational,"[""航空""]",[],[],[],航空客舱内装货改装项目,T3,T4,True,[]
ZY0150_002,ZY0150,NA,body,中央财政在疫情防控期间，对按照经中国民航适航审定部门批准的设计方案实施的航空器客舱内 装货改装项目（以下简称客舱内装货改装项目），以及对中外航空公司从2020年4月1日起使用客运 航权执飞往返我国内航点（不含港澳台地区）与国外航点间的不载客国际货运航班（以下简称不载客国际货运航班）给予资金支持。,valid,PAU_003,不载客国际货运航班,执飞,operational,"[""国际"", ""航空""]",[],[],"[""全货机""]",国际航空全货机不载客国际货运航班,T3,T4,True,[]
ZY0150_006,ZY0150,H2,title,（二）不载客国际货运航班。,valid,PAU_001,不载客国际货运航班,执飞,operational,"[""国际""]",[],[],[],不载客国际货运航班,T3,T4,True,[]
ZY0150_005,ZY0150,NA,body,对航空公司疫情防控期间实施客舱内装货改装项目发生的费用给予补助。补助标准按照改造成本 的80%予以补助，按飞机类型分成两档：单通道飞机每架最高补助80万元，双通道飞机每架最高补 助145万元。具体补助金额根据民航局核定的实际改造成本确定。,valid,PAU_001,补助,给予,substantive,"[""航空"", ""疫情防控期间""]",[],[],[],疫情防控期间航空客舱内装货改装项目补助,T3,T4,True,[]
ZY0150_004,ZY0150,H2,title,（一）客舱内装货改装项目。,valid,PAU_001,客舱内装货改装项目,实施,operational,"[""航空""]",[],[],[],航空客舱内装货改装项目,T3,T4,True,[]
ZY0150_007,ZY0150,H3,title,1.对疫情防控期间执飞的不载客国际货运航班给予奖励，奖励标准按航班飞行里程和最大起飞全 重分为八档，具体标准为：,valid,PAU_001,奖励,给予,substantive,"[""国际""]",[],[],"[""全货机""]",国际全货机航班奖励,T3,T4,True,[]
ZY0150_010,ZY0150,H3,title,2.奖励金额按照疫情防控期间航空公司实际执行不载客国际货运航班的航班数量和本通知规定的 标准进行核定。,valid,PAU_001,奖励金额,核定,operational,"[""国际""]",[],[],"[""货运""]",国际货运奖励金额核定,T3,T4,True,[]
ZY0150_013,ZY0150,NA,body,（二）民航局根据有关数据，对航空公司申请文件及相关材料进行审核，审核结果报送财政部。,valid,PAU_001,申请文件及相关材料,审核,operational,"[""航空""]",[],[],[],航空申请文件及相关材料审核,T3,T4,True,[]
ZY0150_013,ZY0150,NA,body,（二）民航局根据有关数据，对航空公司申请文件及相关材料进行审核，审核结果报送财政部。,valid,PAU_002,审核结果,报送,operational,"[""民航局"", ""财政部""]",[],[],[],民航局财政部审核结果报送,T3,T4,True,[]
ZY0150_012,ZY0150,NA,body,（一）中国航空集团有限公司、中国东方航空集团有限公司、中国南方航空集团有限公司（以下 简称三大航）及外国航空公司每月定期向民航局、财政部报送资金申请文件和相关证明材料。其他航 空公司向企业注册所在地的民航地区管理局和省级财政部门报送资金申请和相关证明材料，经民航地 区管理局和省级财政部门审核后报至民航局、财政部。,valid,PAU_001,资金申请文件和相关证明材料,报送,operational,"[""三大航"", ""外国航空公司"", ""民航局"", ""财政部""]",[],[],"[""定期""]",三大航及外国航空公司每月定期向民航局、财政部报送资金申请文件和相关证明材料,T3,T4,True,[]
ZY0150_012,ZY0150,NA,body,（一）中国航空集团有限公司、中国东方航空集团有限公司、中国南方航空集团有限公司（以下 简称三大航）及外国航空公司每月定期向民航局、财政部报送资金申请文件和相关证明材料。其他航 空公司向企业注册所在地的民航地区管理局和省级财政部门报送资金申请和相关证明材料，经民航地 区管理局和省级财政部门审核后报至民航局、财政部。,valid,PAU_002,资金申请和相关证明材料,报送,operational,"[""其他航空公司"", ""企业注册所在地"", ""民航地区管理局"", ""省级财政部门""]",[],[],[],其他航空公司向企业注册所在地的民航地区管理局和省级财政部门报送资金申请和相关证明材料,T3,T4,True,[]
ZY0150_012,ZY0150,NA,body,（一）中国航空集团有限公司、中国东方航空集团有限公司、中国南方航空集团有限公司（以下 简称三大航）及外国航空公司每月定期向民航局、财政部报送资金申请文件和相关证明材料。其他航 空公司向企业注册所在地的民航地区管理局和省级财政部门报送资金申请和相关证明材料，经民航地 区管理局和省级财政部门审核后报至民航局、财政部。,valid,PAU_003,资金申请和相关证明材料,审核,operational,"[""民航地区管理局"", ""省级财政部门""]",[],[],[],经民航地区管理局和省级财政部门审核后报至民航局、财政部,T3,T4,True,[]
ZY0150_017,ZY0150,H2,title,（一）港澳台地区航线航班参照执行。,valid,PAU_001,航线航班,参照执行,operational,"[""港澳台地区""]",[],[],[],港澳台地区航线航班参照执行,T3,T4,True,[]
ZY0150_015,ZY0150,NA,body,（四）各航空公司应对申报材料的真实性和准确性负责，任意单位不得截留、挪用支持资金。审 核中发现虚报、瞒报的，将取消公司申请资格；对于违反国家法律、行政法规和有关规定的单位和个,valid,PAU_001,申报材料的真实性和准确性,负责,substantive,"[""航空公司""]",[],[],[],航空公司对申报材料的真实性和准确性负责,T3,T4,True,[]
ZY0150_015,ZY0150,NA,body,（四）各航空公司应对申报材料的真实性和准确性负责，任意单位不得截留、挪用支持资金。审 核中发现虚报、瞒报的，将取消公司申请资格；对于违反国家法律、行政法规和有关规定的单位和个,valid,PAU_002,支持资金,截留,operational,"[""任意单位""]",[],[],[],任意单位不得截留支持资金,T3,T4,True,[]
ZY0150_015,ZY0150,NA,body,（四）各航空公司应对申报材料的真实性和准确性负责，任意单位不得截留、挪用支持资金。审 核中发现虚报、瞒报的，将取消公司申请资格；对于违反国家法律、行政法规和有关规定的单位和个,valid,PAU_003,支持资金,挪用,operational,"[""任意单位""]",[],[],[],任意单位不得挪用支持资金,T3,T4,True,[]
ZY0150_015,ZY0150,NA,body,（四）各航空公司应对申报材料的真实性和准确性负责，任意单位不得截留、挪用支持资金。审 核中发现虚报、瞒报的，将取消公司申请资格；对于违反国家法律、行政法规和有关规定的单位和个,valid,PAU_004,公司申请资格,取消,operational,"[""审核中发现虚报、瞒报的""]",[],[],[],审核中发现虚报、瞒报的将取消公司申请资格,T3,T4,True,[]
ZY0150_015,ZY0150,NA,body,（四）各航空公司应对申报材料的真实性和准确性负责，任意单位不得截留、挪用支持资金。审 核中发现虚报、瞒报的，将取消公司申请资格；对于违反国家法律、行政法规和有关规定的单位和个,valid,PAU_005,国家法律、行政法规和有关规定,违反,operational,"[""单位和个人""]",[],[],[],单位和个人违反国家法律、行政法规和有关规定,T2,T3,False,[]
ZY0150_014,ZY0150,NA,body,（三）财政部根据民航局审核情况和相关标准向有关企业和地方拨付资金，其中：三大航的资金 由财政部直接拨付；其他国内航空公司通过中央对地方转移支付方式下达，由地方财政部门负责拨付 ；外国航空公司的资金纳入民航局部门预算，由民航局负责转拨。资金支付按照国库集中支付有关规 定执行。,valid,PAU_001,资金,拨付,operational,"[""三大航""]",[],[],[],向三大航拨付资金,T3,T4,True,[]
ZY0150_014,ZY0150,NA,body,（三）财政部根据民航局审核情况和相关标准向有关企业和地方拨付资金，其中：三大航的资金 由财政部直接拨付；其他国内航空公司通过中央对地方转移支付方式下达，由地方财政部门负责拨付 ；外国航空公司的资金纳入民航局部门预算，由民航局负责转拨。资金支付按照国库集中支付有关规 定执行。,valid,PAU_002,资金,下达,operational,"[""其他国内航空公司"", ""地方""]",[],[],[],向其他国内航空公司通过中央对地方转移支付方式下达资金,T3,T4,True,[]
ZY0150_014,ZY0150,NA,body,（三）财政部根据民航局审核情况和相关标准向有关企业和地方拨付资金，其中：三大航的资金 由财政部直接拨付；其他国内航空公司通过中央对地方转移支付方式下达，由地方财政部门负责拨付 ；外国航空公司的资金纳入民航局部门预算，由民航局负责转拨。资金支付按照国库集中支付有关规 定执行。,valid,PAU_003,资金,转拨,operational,"[""外国航空公司"", ""民航局""]",[],[],[],向外国航空公司由民航局负责转拨资金,T3,T4,True,[]
ZY0150_014,ZY0150,NA,body,（三）财政部根据民航局审核情况和相关标准向有关企业和地方拨付资金，其中：三大航的资金 由财政部直接拨付；其他国内航空公司通过中央对地方转移支付方式下达，由地方财政部门负责拨付 ；外国航空公司的资金纳入民航局部门预算，由民航局负责转拨。资金支付按照国库集中支付有关规 定执行。,valid,PAU_004,资金支付,执行,operational,"[""国库集中支付""]",[],[],[],按照国库集中支付有关规定执行资金支付,T3,T4,True,[]
DF0459_019,DF0459,H1,title,二、重点任务,valid,PAU_001,货运设施保障能力,提升,direction,[],[],[],[],货运设施保障能力,T2,T2,False,[]
DF0459_019,DF0459,H1,title,二、重点任务,valid,PAU_002,基础设施建设,加强,substantive,[],[],[],[],基础设施建设,T3,T3,False,[]
DF0459_020,DF0459,H2,title,（一）提升货运设施保障能力。,valid,PAU_001,货运设施保障能力,提升,direction,[],[],[],[],货运设施保障能力,T2,T2,False,[]
DF0459_021,DF0459,H3,title,1.加强基础设施建设。,valid,PAU_001,基础设施建设,加强,substantive,[],[],[],[],基础设施建设,T2,T2,False,[]
DF0459_023,DF0459,H3,title,2.提升装备专业化水平。,invalid,PAU_001,装备专业化水平,提升,direction,[],"[""专业化""]",[],[],装备专业化水平,T2,T3,False,"[""misclassified_专业化_as_S_focus_expected_S_stage""]"
DF0459_022,DF0459,NA,body,加快推进南京禄口机场三期工程、国际快件与跨境电商处理中心建设，优化完善货运设施布局。支持中国邮政集团加快建设南京国际货邮综合核心口岸，打造“邮、快、跨、普”全业务综合物流平台。加快实施无锡硕放机场改扩建工程，建成东部货运区工程、供油工程、国际邮件交换站，提升国际快件、跨境电商运营水平。推动南通兴东机场国际货库改扩建工程、盐城南洋机场飞行区等级提升工程，以及扬州泰州机场、淮安涟水机场跨境电商监管中心建设。加快完善机场货运集疏运体系。支持航空异地货站按照机场控制区安保要求和标准加快基础设施建设。（省发展改革委、省自然资源厅、省生态环境厅、省交通运输厅、省邮政管理局、民航江苏安全监管局、东部机场集团按职责分工负责。相关设区市人民政府为责任主体，下同，不再列出）,parse_failed,,,,,,,,,,,,,"[""parse_failed""]"
DF0459_026,DF0459,H3,title,1.打造精品航线网络。,valid,PAU_001,航线网络,打造,substantive,[],[],"[""精品""]",[],精品航线网络,T1,T2,False,[]
DF0459_025,DF0459,H2,title,（二）构建全球航空货运网络。,valid,PAU_001,航空货运网络,构建,substantive,"[""全球""]",[],[],[],全球航空货运网络,T1,T2,False,[]
DF0459_028,DF0459,H3,title,2.提升中转联运功能。,valid,PAU_001,中转联运功能,提升,direction,[],[],[],[],中转联运功能,T2,T2,False,[]
DF0459_024,DF0459,NA,body,适度超前完善南京禄口机场、无锡硕放机场、南通机场的快递、冷链、医药、活体动物、危险品及“空空联运”中转场地等货站设施及指定监管场地，按需加大升降平台车、分解组合平台、散货及集装货储存系统等设备投入，提升货站设施综合保障水平。适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力。按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入，加强专业力量配备。（省交通运输厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_001,货站设施,完善,substantive,"[""南京禄口机场"", ""无锡硕放机场"", ""南通机场""]",[],[],"[""快递"", ""冷链"", ""医药"", ""活体动物"", ""危险品"", ""空空中转""]",南京禄口机场、无锡硕放机场、南通机场快递、冷链、医药、活体动物、危险品及空空中转中转场地等货站设施,T3,T4,True,[]
DF0459_024,DF0459,NA,body,适度超前完善南京禄口机场、无锡硕放机场、南通机场的快递、冷链、医药、活体动物、危险品及“空空联运”中转场地等货站设施及指定监管场地，按需加大升降平台车、分解组合平台、散货及集装货储存系统等设备投入，提升货站设施综合保障水平。适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力。按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入，加强专业力量配备。（省交通运输厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_002,设备投入,加大,operational,"[""南京禄口机场"", ""无锡硕放机场"", ""南通机场""]",[],[],[],南京禄口机场、无锡硕放机场、南通机场升降平台车、分解组合平台、散货及集装货储存系统等设备投入,T4,T4,True,[]
DF0459_024,DF0459,NA,body,适度超前完善南京禄口机场、无锡硕放机场、南通机场的快递、冷链、医药、活体动物、危险品及“空空联运”中转场地等货站设施及指定监管场地，按需加大升降平台车、分解组合平台、散货及集装货储存系统等设备投入，提升货站设施综合保障水平。适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力。按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入，加强专业力量配备。（省交通运输厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_003,货站设施综合保障水平,提升,direction,"[""南京禄口机场"", ""无锡硕放机场"", ""南通机场""]",[],[],[],南京禄口机场、无锡硕放机场、南通机场货站设施综合保障水平,T2,T3,False,[]
DF0459_024,DF0459,NA,body,适度超前完善南京禄口机场、无锡硕放机场、南通机场的快递、冷链、医药、活体动物、危险品及“空空联运”中转场地等货站设施及指定监管场地，按需加大升降平台车、分解组合平台、散货及集装货储存系统等设备投入，提升货站设施综合保障水平。适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力。按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入，加强专业力量配备。（省交通运输厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_004,国际货站保障能力,提升,direction,"[""徐州观音机场"", ""常州奔牛机场"", ""扬州泰州机场"", ""盐城南洋机场"", ""连云港花果山机场""]",[],[],[],徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场国际货站保障能力,T2,T3,False,[]
DF0459_024,DF0459,NA,body,适度超前完善南京禄口机场、无锡硕放机场、南通机场的快递、冷链、医药、活体动物、危险品及“空空联运”中转场地等货站设施及指定监管场地，按需加大升降平台车、分解组合平台、散货及集装货储存系统等设备投入，提升货站设施综合保障水平。适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力。按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入，加强专业力量配备。（省交通运输厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_005,专业设施设备投入,加大,operational,"[""机场口岸""]",[],[],[],机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入,T4,T4,True,[]
DF0459_024,DF0459,NA,body,适度超前完善南京禄口机场、无锡硕放机场、南通机场的快递、冷链、医药、活体动物、危险品及“空空联运”中转场地等货站设施及指定监管场地，按需加大升降平台车、分解组合平台、散货及集装货储存系统等设备投入，提升货站设施综合保障水平。适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力。按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入，加强专业力量配备。（省交通运输厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_006,专业力量配备,加强,intent,"[""机场口岸""]",[],[],[],机场口岸专业力量配备,T2,T3,False,[]
DF0459_030,DF0459,H3,title,3.强化行业资源供给。,valid,PAU_001,行业资源供给,强化,substantive,"[""行业""]",[],[],[],行业资源供给,T2,T3,False,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_001,洲际货运航线,巩固,substantive,"[""北美"", ""欧洲"", ""枢纽""]",[],[],[],北美欧洲枢纽洲际货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_002,洲际货运航线,发展,substantive,"[""北美"", ""欧洲"", ""枢纽""]",[],[],[],北美欧洲枢纽洲际货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_003,货运航线,拓展,substantive,"[""中东""]",[],[],[],中东货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_004,货运航线,开辟,substantive,"[""亚洲"", ""一带一路""]",[],[],[],亚洲一带一路货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_005,洲际货运航线,发展,substantive,"[""欧洲"", ""中北美洲""]",[],[],[],欧洲中北美洲洲际货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_006,亚洲货运航线,运营,operational,"[""亚洲""]",[],[],[],亚洲货运航线,T3,T4,True,[]
